 ,Label,Area,Mean,Min,Max,Angle,Length
21,ACRU_15350_A_I.tif:11268-00591,1.079E-5,191.619,148.511,222.272,-98.999,0.069
22,ACRU_15350_A_I.tif:11695-00563,9.543E-6,165.917,119.507,218.605,-98.416,0.061
23,ACRU_15350_A_I.tif:12170-00570,1.284E-5,125.135,95.145,171.861,-99.073,0.083
24,ACRU_15350_A_I.tif:12732-00517,1.442E-5,146.554,113.388,196.660,-99.808,0.093
25,ACRU_15350_A_I.tif:13423-00539,1.755E-5,147.316,122.895,186.734,-98.997,0.113
26,ACRU_15350_A_I.tif:14393-00566,2.788E-5,142.827,105.860,206.648,-94.353,0.180
27,ACRU_15350_A_I.tif:15293-00511,1.553E-5,144.733,110.692,196.699,-96.949,0.100
28,ACRU_15350_A_I.tif:16045-00483,2.070E-5,153.465,115.242,220.660,-95.737,0.133
29,ACRU_15350_A_I.tif:16722-00520,1.173E-5,140.292,105.231,183.972,-94.236,0.076
30,ACRU_15350_A_I.tif:17426-00527,2.195E-5,137.182,106.776,189.426,-93.396,0.141
31,ACRU_15350_A_I.tif:18118-00536,1.115E-5,127.637,100.655,178.527,-93.962,0.072
32,ACRU_15350_A_I.tif:18606-00548,1.173E-5,123.807,95.092,168.752,-94.236,0.076
33,ACRU_15350_A_I.tif:19084-00561,1.098E-5,151.085,102.569,190.767,-95.285,0.071
34,ACRU_15350_A_I.tif:19658-00588,1.570E-5,174.084,130.365,216.188,-94.223,0.101
35,ACRU_15350_A_I.tif:20164-00579,8.749E-6,183.645,156.991,206.152,-93.478,0.056
36,ACRU_15350_A_I.tif:20564-00587,1.046E-5,194.080,167.065,221.097,-91.848,0.067
37,ACRU_15350_A_I.tif:21263-00604,2.310E-5,195.513,164.444,240.067,-90.239,0.149
38,ACRU_15350_A_I.tif:22121-00654,1.841E-5,198.044,172.917,235.688,-87.003,0.119
39,ACRU_15350_A_I.tif:22719-00723,1.074E-5,200.051,166.939,240.594,-85.108,0.069
40,ACRU_15350_A_I.tif:23158-00738,1.024E-5,200.213,164.667,232.431,-82.975,0.066
41,ACRU_15350_A_I.tif:23684-00835,1.565E-5,198.177,166.725,234.013,-80.972,0.101
42,ACRU_15350_A_I.tif:24506-00864,2.303E-5,197.725,167.325,231.697,-78.432,0.148
43,ACRU_15350_A_I.tif:25265-00943,1.267E-5,199.474,168.694,236.407,-74.802,0.082
44,ACRU_15350_A_I.tif:25903-00970,1.630E-5,201.024,162.433,233.788,-75.635,0.105
45,ACRU_15350_A_I.tif:26590-01008,1.507E-5,199.031,159.301,235.785,-77.074,0.097
46,ACRU_15350_A_I.tif:27301-00998,1.644E-5,198.021,167.883,233.705,-75.069,0.106
47,ACRU_15350_A_I.tif:28100-01043,2.005E-5,200.537,172.093,229.504,-75.396,0.129
48,ACRU_15350_A_I.tif:28800-01059,1.204E-5,192.694,168.960,231.520,-76.353,0.078
49,ACRU_15350_A_I.tif:29321-01004,1.166E-5,198.892,172.241,231.646,-73.664,0.075
50,ACRU_15350_A_I.tif:30040-01014,2.190E-5,199.552,164.200,235.931,-79.110,0.141
51,ACRU_15350_A_I.tif:30895-00989,1.728E-5,195.357,157.612,235.339,-77.281,0.111
52,ACRU_15350_A_I.tif:31626-01034,1.683E-5,190.597,163.563,231.340,-77.436,0.108
53,ACRU_15350_A_I.tif:32312-01016,1.423E-5,191.821,162.674,224.667,-77.892,0.092
54,ACRU_15350_A_I.tif:32976-01017,1.642E-5,190.839,164.499,229.960,-79.019,0.106
55,ACRU_15350_A_I.tif:33412-01068,4.399E-6,193.785,173.282,218.973,-78.566,0.028
